title,company,location,salary_min,salary_max,contract_time,description,url,avg_salary,is_senior,is_junior,location_code,predicted_salary
data analyst sr - contractor,System One,"Bloomfield, Allegheny County",109280.28,109280.28,,Position Tittle: Sr Data Analyst (150932-1) Duration : Contract to Hire Primary Location: Pittsburgh,https://www.adzuna.com/land/ad/5123920746?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=9CD29BCD3FD666F0FD589AD58F9A63616AB25850,109280.28,0,0,109,133437.25755995922
operations data analyst,Uline,"Pleasant Prairie, Kenosha County",88144.61,88144.61,,Operations Data Analyst The following information aims to provide potential candidates with a better,https://www.adzuna.com/land/ad/5128231636?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=7CF80C1B35E40C673DDBB4AB61DB31F06537809C,88144.61,0,0,937,91309.69716666668
senior data analyst,Robert Half,"New York City, New York",104000.0,156000.0,,Job Description Job Description We are offering a permanent employment opportunity for a Senior Data,https://www.adzuna.com/land/ad/5094854719?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=7A1D066104EBEDCE47AD0893D8443116A0FAD135,130000.0,1,0,813,118581.87022736127
data analyst iii,RTA US,"New York City, New York",86575.04,86575.04,,"Job Description Job Description Job Title: Data Analyst III Location: Onsite – New York, NY Duration",https://www.adzuna.com/land/ad/5119520023?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=1C9E049E3866C241357D80BB97FC3FA655EB1F35,86575.04,0,0,813,99295.25964926822
music data analyst,"Yoh, A Day & Zimmermann Company","New York City, New York",78489.16,78489.16,,Job Description Job Description Music Data Analyst needed for a contract opportunity with Yoh’s Ente,https://www.adzuna.com/land/ad/5124396605?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=8A21A2864E7F2AE23AB7D5F463E90C8E85111EA2,78489.16,0,0,813,99295.25964926822
customer master data analyst,AbbVie,"Austin, Travis County",89766.09,89766.09,full_time,Company Description AbbVie's mission is to discover and deliver innovative medicines and solutions t,https://www.adzuna.com/land/ad/5136809244?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=7A980FE68CD53DFF6411FE50D069B31498A0AA40,89766.09,0,0,62,102214.65533723943
(remote) healthcare data analyst,Volt,"Hooversville, Somerset County",53451.86,53451.86,,Innova Solutions is immediately hiring for a Healthcare Data Analyst Position type: Fulltime Contrac,https://www.adzuna.com/land/ad/5138169663?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=3106A848714E2B5AC9CFFCE993F63C67CB764691,53451.86,0,0,539,63175.54045574669
data analyst csar senior,Volt,"Thousand Oaks, Ventura County",70236.82,70236.82,,Innova Solutions has a client that is immediately hiring for a Data Analyst CSAR Senior Position typ,https://www.adzuna.com/land/ad/5128545241?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=5B2B5C0F17804640751463C66FE80E572033EA90,70236.82,1,0,1191,86255.54420000009
nps data analyst (remote),Cella,"Atlanta, Fulton County",130749.34,130749.34,,"Location: Atlanta, GeorgiaJob Type: ContractCompensation Range: $40 - 50 per hourOur client in the T",https://www.adzuna.com/land/ad/5138305659?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=EEE2E1A9DFA9788E3055788E7AFFE1FD00F77F6D,130749.34,0,0,51,92935.73641695153
digital media data analyst,Gupta Media,"South Boston, Suffolk County",83161.27,83161.27,full_time,Gupta Media was founded 20 years ago on the idea that advertising could create huge leverage in our ,https://www.adzuna.com/land/ad/5057718090?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=AD4080537C77C2395844B4B46C645B68A539A94A,83161.27,0,0,1113,94063.19267999998
senior data analyst,Nesco Resource,"Wilmington, New Castle County",65191.91,65191.91,,"Job Title: Senior Data Analyst (Hybrid - Wilmington, DE) Overview: We’re seeking a Senior Data Analy",https://www.adzuna.com/land/ad/5120830365?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=622C8B971059FFD788B07B2728B98972AFB061E1,65191.91,1,0,1325,112378.95635000007
customer master data analyst,AbbVie,"North Chicago, Lake County",64000.0,122000.0,,Company Description AbbVie's mission is to discover and deliver innovative medicines and solutions t,https://www.adzuna.com/land/ad/5135490612?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=5E2C5F976588E38C0C70E5BB6834B3B7B5E2D802,93000.0,0,0,833,84019.7737000001
marketing data analyst,Mutual of Omaha Mortgage,"Irvine, Orange County",76452.2,76452.2,,Job Description Job Description Marketing Data Analyst Location: CA- Irvine Mutual of Omaha is a For,https://www.adzuna.com/land/ad/5128654985?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=92BFFCA85197AFD67D95350A70C6E806BC143164,76452.2,0,0,565,88537.3254939752
"staff data analyst, product",Vercel,"Highland Park, Dallas",117704.43,117704.43,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332990?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=F6888BA4CE2FA3918CE55A3B7EE2B56878C1ED6B,117704.43,0,0,525,102340.99590825387
"staff data analyst, product",Vercel,"Schiller Park, Cook County",114762.98,114762.98,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332534?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=773D29732D2C7D73472BE075EF940EE978D498F6,114762.98,0,0,1081,105031.40439999997
"staff data analyst, product",Vercel,"Northlake, DeKalb County",114758.5,114758.5,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332538?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=A4894C25210BAD460D4EA8F0D574A9076216C4E5,114758.5,0,0,848,65860.1752
"staff data analyst, product",Vercel,"Washington, Washington, D.C.",119036.48,119036.48,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101330478?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=4FAC0E01777BFDE98D441933F463BBC479EBAC53,119036.48,0,0,1263,95865.26872853455
"staff data analyst, product",Vercel,US,127378.6,127378.6,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332019?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=E74178F4F7DDEF7D41D8F0AACFAA1E685800B6D1,127378.6,0,0,1216,90279.70809100404
"staff data analyst, product",Vercel,"Trammells, Harris County",107644.75,107644.75,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101330519?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=F2FC06E7E50EF809630B64CB95C050EB88E4C995,107644.75,0,0,1202,95659.76076269853
"staff data analyst, product",Vercel,"San Diego, San Diego County",111053.92,111053.92,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332380?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=6551074707F8C02D1B923E04B1104FF3ECC864C9,111053.92,0,0,1053,98890.89511394914
"staff data analyst, product",Vercel,"Bee Cave, Travis County",103747.07,103747.07,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332242?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=6F4C37E6B574731DA78BB01C3613119670287549,103747.07,0,0,87,96009.338555
"staff data analyst, product",Vercel,"Hayes Valley, San Francisco",118066.55,118066.55,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332586?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=F920A47C7C769795F02A1AFB6D01A034B4BAC716,118066.55,0,0,514,139014.18681190477
"staff data analyst, product",Vercel,"Grand Central, Manhattan",110485.59,110485.59,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332581?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=04C677061E31753F40D0F7BBA57A9A7248457645,110485.59,0,0,462,95474.27622250908
"staff data analyst, product",Vercel,"Campbell, Santa Clara County",119268.52,119268.52,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332214?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=C2730A77C9B29922EC8A28CF0DF046EA3A50A55D,119268.52,0,0,172,109721.43342322132
"staff data analyst, product",Vercel,"Textile Finance, Los Angeles County",116423.7,116423.7,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101331982?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=7673A2179299677A467175AA4FDEF734E4973B47,116423.7,0,0,1187,107441.6205738095
"staff data analyst, product",Vercel,"South Boston, Suffolk County",121495.22,121495.22,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101332578?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=314513A1596DD26E836EB5C4B0F07B9F4D657902,121495.22,0,0,1113,94063.19267999998
"staff data analyst, product",Vercel,"Elkins Park, Montgomery County",111674.59,111674.59,full_time,"Vercel’s Frontend Cloud provides the developer experience and infrastructure to build, scale, and se",https://www.adzuna.com/land/ad/5101333125?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=66E85B393AE9635103D0AA3BAA1D0675EA2CDF5D,111674.59,0,0,361,109555.24336428568
financial risk data analyst,"Interactive Brokers Group, Inc.","Glenville, Fairfield County",93034.29,93034.29,full_time,"Interactive Brokers Group, Inc. (Nasdaq: IBKR) is a global financial services company headquartered ",https://www.adzuna.com/land/ad/5112267983?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=F0BB386880B156CB973ECAD5462EFE948BB6AA54,93034.29,0,0,456,88776.35719999998
"senior data analyst, customer & gtm data",Tableau Software,"West Indianapolis, Marion County",80572.23,80572.23,full_time,"Trusted business data is the foundation for Salesforce to know our customers, meet our business goal",https://www.adzuna.com/land/ad/4796480152?se=2NyLxAEW8BGNyaXjMCZXLA&utm_medium=api&utm_source=35e20e56&v=1DE687CE5CD6CED3CC9FABB3A69BBA6DA305242B,80572.23,1,0,1278,85321.01684836356
senior it data analyst (looker),Innova,"Irving, Dallas",107226.1,107226.1,,A client of Innova Solutions is immediately hiring for a Senior IT Data Analyst (Looker) Position ty,https://www.adzuna.com/land/ad/5137035622?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=6F722C1BE4B2429E15B70B8887CC902F84772E5C,107226.1,1,0,567,93542.75043480158
junior business analyst & data analyst,US Main,"Grandview Heights, Franklin County",75510.36,75510.36,full_time,"Job Description : Business Analyst has the primary responsibility to elicit, analyse, validate, spec",https://www.adzuna.com/land/ad/5130999194?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=860BC76BA9593AE7DD7A6A4407B1BA54BCBC73AC,75510.36,0,1,467,69145.88859999999
ecommerce specialist / data analyst,AppleOne,"Memphis, Clark County",80000.0,80000.0,,Job Description Job Description We're Hiring Ecommerce Specialist / Data Analyst ?? Location: Memphi,https://www.adzuna.com/land/ad/5129312212?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=6E21AA71828A7E3E0F7027B2213E64A38C1BFA3D,80000.0,0,0,733,64633.801033333344
sr. client data analyst,Robert Half,"Newark, Alameda County",130416.0,151008.0,,Job Description Job Description We are offering a contract to permanent employment opportunity for a,https://www.adzuna.com/land/ad/5096118855?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=B1DE361D0F694EF9212CBD14D150A350035EC301,140712.0,0,0,816,105323.62470786202
"data analyst, customs data analytics (direct client)",The AES Group,"International, King County",75727.21,75727.21,full_time,"Job Title:Data Analyst Customs Data Analytics Location: Seattle, WA (Hybrid 3 days onsite) Duration:",https://www.adzuna.com/land/ad/5130999210?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=C3BAAE3512D35B013D7885CB0A65A2DBEA5276FD,75727.21,0,0,561,98586.29179119045
marketing data analyst (remote),Cella Careers,"Atlanta, Fulton County",80322.05,80322.05,full_time,"Location: Atlanta, GeorgiaJob Type: ContractCompensation Range: $32 - 37 per hourWe're looking for a",https://www.adzuna.com/land/ad/5137916326?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=5F0E65C58E05A94D4A0F570828CDC9980C79050A,80322.05,0,0,51,92935.73641695153
data analyst (power bi / sql),Jobot,"Chicago, Cook County",86819.27,86819.27,,"Exciting hybrid opportunity in Chicago, IL with top Financial Services organization / Insurance doma",https://www.adzuna.com/land/ad/5116104167?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=80F0AAE4FCA05F1552EF67446646D6417F140665,86819.27,0,0,224,90204.28964322904
data analyst ii-financial risk,Navy Federal Credit Union,"Pensacola, Escambia County",64725.06,64725.06,,"Overview Want to make an application Make sure your CV is up to date, then read the following job sp",https://www.adzuna.com/land/ad/5136275460?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=EF0A5166AEDF0434D172C20092FE2FFEE461ACA2,64725.06,0,0,911,83246.57649273808
data analyst (area agency on aging),Denver Regional Council of Governments,"Denver, Colorado",62535.13,62535.13,full_time,"DRCOG serves as a visionary leader along Colorado’s front range. We tackle the BIG issues, like grow",https://www.adzuna.com/land/ad/5135917997?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=E1F16B7225C57254637FCC9936E88EF5779B209C,62535.13,0,0,301,96503.08058917071
"wastewater process data analyst, water reclamation facility",Loudoun Water,"Ashburn, Loudoun County",105632.91,105632.91,,Loudoun Water has an opening for a Wastewater Process Data Analyst for the Broad Run Water Reclamati,https://www.adzuna.com/land/ad/5130999461?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=4081DE525083A65A8404ACFAD0BC384350DAD899,105632.91,0,0,45,98803.30664620337
bariatric nurse navigator rn,HCA Houston Healthcare Medical Center,"Greater Third Ward, Houston",53524.54,53524.54,part_time,Description Introduction HCA Houston Healthcare Medical Center is committed to investing in the late,https://www.adzuna.com/land/ad/5038218893?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=3C920F393B96F40A8B58BDE9105E2F28A20896D1,53524.54,0,0,471,76654.08320563733
kyc/cdd data analyst (hiring immediately),USAA,"Tampa, Hillsborough County",108425.92,108425.92,full_time,"Why USAA? At USAA, our mission is to empower our members to achieve financial security through highl",https://www.adzuna.com/land/ad/5136982161?se=rBNJxQEW8BGNHusQUncHCQ&utm_medium=api&utm_source=35e20e56&v=4B741CB9DA8607F5F01CD297EFEC2A6999602EF3,108425.92,0,0,1176,93058.28262034482
